"1811/06/23","","Day","06/23/1811: The British foreign secretary announces an end to …","The British foreign secretary announces an end to the Orders in Council. The announcement comes too late, however, as Madison requested a declaration of war against Britain on June 1. ","James Madison"
"1811/07/02","","Day","07/02/1811: Former secretary of state Robert Smith publishes a…","Former secretary of state Robert Smith publishes an <i>Address to the People of the United States</i>, attacking Madison's administration and revealing the disagreements within the cabinet. ","James Madison"
"1811/07/06","","Day","07/06/1811: The new British foreign minister, Foster, arrives …","The new British foreign minister, Foster, arrives in Washington and warns Madison that if nonintercourse remains the policy of the United States, Britain will retaliate against American commerce. ","James Madison"
"1811/07/24","","Day","07/24/1811: Madison calls a special session of Congress to con…","Madison calls a special session of Congress to convene November 4 in preparation for war against Britain. ","James Madison"
"1811/11/05","","Day","11/05/1811: Madison delivers a tentative war message to Congre…","Madison delivers a tentative war message to Congress, indicating his shift in policy. ","James Madison"
"1811/11/07","","Day","11/07/1811: After acknowledging the danger posed by Shawnee le…","After acknowledging the danger posed by Shawnee leader Tecumseh, who hopes to assemble a confederation of tribes, General William Henry Harrison, the governor of the Indian Territory, carriers out a pre-emptive strike on Tecumseh. Harrison's militia is barely successful at the Battle of Tippecanoe, an engagement that serves as a prelude to the War of 1812. Tecumseh flees to Canada and British protection. On December 18, Madison proclaims the Battle of Tippecanoe a victory that will restore peace to the northwestern frontier. ","James Madison"
"1811/11/25","","Day","11/25/1811: The Senate confirms James Monroe as secretary of s…","The Senate confirms James Monroe as secretary of state, replacing Robert Smith. ","James Madison"
"1811/11/29","","Day","11/29/1811: The House Committee on Foreign Relations recommend…","The House Committee on Foreign Relations recommends legislation to bring the Army up to full strength, establish a second regular army of 10,000, enable the President to organize 50,000 volunteers, strengthen the Navy, incorporate militia units into national service, and arm merchantmen. ","James Madison"
"1812/01/10","","Day","01/10/1812: Congress passes an Army bill to enlarge the second…","Congress passes an Army bill to enlarge the second regular army to 25,000. The increase in manpower is far greater than Madison's request -- he had asked for a force of 10,000 -- but the bill provides less flexibility than Madison had requested. Amidst disagreements between Madison's administration and Congress, modifications are made to the legislation over the summer. ","James Madison"
"1812/01/27","","Day","01/27/1812: The House refuses to enlarge t…","The House refuses to enlarge the Navy. ","James Madison"
"1812/03/09","","Day","03/09/1812: Madison shares the letters of John Henry, agent fo…","Madison shares the letters of John Henry, agent for governor of Canada, with Congress, having purchased the letters the previous month for $50,000. The documents indicate that the governor general of Canada is inciting rebellion in New England. ","James Madison"
"1812/03/21","","Day","03/21/1812: British minister Foster tells …","British minister Foster tells Madison's administration that the Orders in Council will be continued. ","James Madison"
"1812/03/23","","Day","03/23/1812: News arrives that France has sunk American ships c…","News arrives that France has sunk American ships carrying flour to British troops in Spain, leading many in Congress to call for war against France. The incident is seen by many as “proof” that France has not repealed edicts against American neutral commerce. ","James Madison"
"1812/04/02","1812/04/03","Day","04/02/1812: Congress passes an embargo, effective through July…","Congress passes an embargo, effective through July 4, on all shipping to give shippers the opportunity to get their vessels to safe haven. ","James Madison"
"1812/04/15","","Day","04/15/1812: Louisiana is admitted to the nation as the eightee…","Louisiana is admitted to the nation as the eighteenth state of the Union. ","James Madison"
"1812/05/18","","Day","05/18/1812: Amidst fierce intra-party competition, Madison is …","Amidst fierce intra-party competition, Madison is nominated by the Democratic-Republicans for a second term as President.","James Madison"
"1812/05/23","","Day","05/23/1812: Madison sees the letter from Lord Castlereagh to B…","Madison sees the letter from Lord Castlereagh to British minister Foster confirming the continuance of the Orders in Council, and the President begins drafting his war message to Congress. ","James Madison"
"1812/06/01","","Day","06/01/1812: Madison delivers a message to Congress, justifying…","Madison delivers a message to Congress, justifying war against Britain and asking for a declaration of war. On June 4, the House of Representatives votes 79-49 for war against Britain. On June 16, Britain revokes its Orders in Council in an attempt to avoid war with the United States, but news of the British decision will reach the United States too late. On June 17, Senate votes 19-13 for a declaration of war. ","James Madison"
"1812/06/18","","Day","06/18/1812: Madison issues a declaration of war against Britai…","Madison issues a declaration of war against Britain. In addition to concern over British actions with regard to international trade, some proponents of war also endorse territorial expansion into British Canada and Spanish Florida; they also hope to end suspected British support of Indian attacks. Without the Bank of America and with an Army of only 6,700, the United States faces dire economic and military straits at the war's outset. The U.S. Navy, with a fleet of only sixteen vessels, delivers the nation's only victories in the first year of war. ","James Madison"
"1812/06/22","","Day","06/22/1812: General Henry Dearborn, commanding American forces…","General Henry Dearborn, commanding American forces into Canada, requests that all New England governors cap the size of militias guarding their respective coasts and frontiers; Connecticut, Massachusetts, and Rhode Island refuse. ","James Madison"
"1812/08/08","","Day","08/08/1812: Dearborn signs an armistice with the governor of L…","Dearborn signs an armistice with the governor of Lower Canada. Madison repudiates it the following week, and Dearborn terminates the armistice on August 25. ","James Madison"
"1812/08/11","","Day","08/11/1812: Michigan governor and general William Hull, in cha…","Michigan governor and general William Hull, in charge of the American offensive from Detroit into Upper Canada, gives up his attack on Fort Malden and surrenders Detroit to British forces on August 16 without firing a shot. ","James Madison"
"1812/11/01","1812/12/28","Month","11/1812: Despite fierce competition and conflict within the…","Despite fierce competition and conflict within the Democrat-Republican party, Madison wins reelection, securing 128 electoral votes to Federalist DeWitt Clinton's 89. The electoral results indicate a divide within the nation. ","James Madison"
"1813/01/14","","Day","01/14/1813: John Armstrong of New York replaces William Eustis…","John Armstrong of New York replaces William Eustis as secretary of war. ","James Madison"
"1813/01/18","1813/01/23","Day","01/18/1813: Americans throughout the northwest are outraged by…","Americans throughout the northwest are outraged by Winchester's battle and surrender at Frenchtown, and the Wyandotte murder of sixty Kentucky prisoners of war. The northwest ceases to play a role in war strategy. ","James Madison"
"1813/01/01","","Month","01/1813: William Jones of Pennsylvania replaces Paul Hamilt…","William Jones of Pennsylvania replaces Paul Hamilton as secretary of the Navy. ","James Madison"
"1813/04/21","","Day","04/21/1813: Albert Gallatin and James A. Bayard leave to join …","Albert Gallatin and James A. Bayard leave to join John Quincy Adams in St. Petersburg for peace negotiations sponsored by Russia. ","James Madison"
"1813/05/31","","Day","05/31/1813: John Quincy Adams, James A. Bayard, and Albert Gal…","John Quincy Adams, James A. Bayard, and Albert Gallatin are nominated as representatives to the peace negotiations, but the Senate rejects Gallatin on July 19. Gallatin is eventually confirmed after the Senate forces Madison to declare Gallatin's treasury cabinet post vacant. ","James Madison"
"1813/09/10","","Day","09/10/1813: In an impressive display of valor, Captain Oliver …","In an impressive display of valor, Captain Oliver Perry wins control of Lake Erie in the Battle of Put-In-Bay. For four hours, Perry's flagship, the <i>Lawrence</i>, receives heavy attacks from two British warships, leaving most of his crew dead or wounded. Instead of surrendering, however, Perry rows to another ship and launches an attack on the British, finally accepting surrender of the entire British fleet. Perry sends word to General Harrison, stating, “We have met the enemy and they are ours.” ","James Madison"
"1813/10/05","","Day","10/05/1813: The United States under General Harrison emerges v…","The United States under General Harrison emerges victorious at the Battle of the Thames -- the most important American victory to date -- as it ends British and Indian control in Northwest and Upper Canada. Tecumseh dies in the battle. ","James Madison"
"1813/12/09","","Day","12/09/1813: Madison calls for a total embargo on exports and a…","Madison calls for a total embargo on exports and a ban on all imports of British origin, believing that Britain depends on trade with the United States. Congress passes the embargo just days later. ","James Madison"
"1814/01/28","","Day","01/28/1814: James Jackson of Virginia introduces a constitutio…","James Jackson of Virginia introduces a constitutional amendment in the House authorizing the establishment of a national bank, but Congress postpones consideration. ","James Madison"
"1814/02/01","","Month","02/1814: Madison appoints Henry Clay, Albert Gallatin, Jame…","Madison appoints Henry Clay, Albert Gallatin, James Bayard, Jonathan Russell, and John Quincy Adams as commissioners to negotiate directly with Britain in Gothenburg, Sweden. These negotiations are later transferred to Ghent, Belgium. ","James Madison"
"1814/02/09","","Day","02/09/1814: George Washington Campbell of Tennessee replaces G…","George Washington Campbell of Tennessee replaces Gallatin as secretary of the treasury. ","James Madison"
"1814/03/03","","Day","03/03/1814: Congress authorizes the borrow…","Congress authorizes the borrowing of $25 million to finance war costs. ","James Madison"
"1814/03/27","","Day","03/27/1814: Under the command of Andrew Jackson, 2,000 troops …","Under the command of Andrew Jackson, 2,000 troops defeat the Creek Confederation at the Battle of Horseshoe Bend in the Tallapoosa River, eliminating the Confederation as an obstacle to American expansion toward the Gulf Coast. The engagement is one of the most significant American victories in the War of 1812, providing the United States with two-thirds of Creek land in the Treaty of Fort Jackson. ","James Madison"
"1814/03/31","","Day","03/31/1814: Napoleon's European empire collapses. Learning of …","Napoleon's European empire collapses. Learning of Napoleon's defeat, Madison calls for an immediate repeal of the trade embargo with neutral nations, signaling a major reassessment of American war aims and strategy. He signs the bill into law on April 14. The British, meanwhile, can now turn their complete attention to war with the United States. ","James Madison"
"1814/05/11","","Day","05/11/1814: William Henry Harrison resigns as Major General an…","William Henry Harrison resigns as Major General and is replaced by Andrew Jackson, against Madison's orders. ","James Madison"
"1814/06/07","","Day","06/07/1814: Madison and his cabinet decide to continue with th…","Madison and his cabinet decide to continue with the attempted invasion of Canada. ","James Madison"
"1814/07/01","","Day","07/01/1814: Madison convenes his cabinet to establish a specia…","Madison convenes his cabinet to establish a special military district for the protection of Washington and Baltimore, placing it under the command of Brigadier General William Winder. ","James Madison"
"1814/07/27","","Day","07/27/1814: The Battle of the Burnt Corn in the Mississippi Te…","The Battle of the Burnt Corn in the Mississippi Territory brings the Creek Indians into the war against the United States. ","James Madison"
"1814/08/24","","Day","08/24/1814: With momentum on their side, and in retaliation fo…","With momentum on their side, and in retaliation for the torching of Canadian Parliament buildings, British forces attack and burn Washington, D.C., setting the White House, the Capitol, and other federal buildings ablaze. ","James Madison"
"1814/09/14","","Day","09/14/1814: Following the sack of Washington, U.S. General Sam…","Following the sack of Washington, U.S. General Samuel Smith turns back a British attack on Fort Henry at Baltimore. After the unsuccessful British offensive, Francis Scott Key pens “The Star-Spangled Banner.” ","James Madison"
"1814/09/27","","Day","09/27/1814: Madison nominates James Monroe as secretary of war…","Madison nominates James Monroe as secretary of war to replace John Armstrong. Monroe will serve as secretary of both war and state until the end of the war. ","James Madison"
"1814/10/05","","Day","10/05/1814: Alexander J. Dallas is appointed secretary of trea…","Alexander J. Dallas is appointed secretary of treasury, replacing the inept George W. Campbell. On October 17, Dallas calls for Congress to establish a national bank to finance the war and to increase taxes. The Senate passes a new bank bill on December 9. ","James Madison"
"1814/10/18","","Day","10/18/1814: The Massachusetts General Court calls a convention…","The Massachusetts General Court calls a convention of New England states, whose livelihood depends largely on international trade, to coordinate regional grievances against the federal government. From December 15 through January 5, delegates from some New England states meet in Hartford, Connecticut, to discuss grievances against the federal government and to provide alternative solutions to talk of secession among New England radicals. ","James Madison"
"1814/11/07","","Day","11/07/1814: Without authorization, Andrew Jackson takes Spanis…","Without authorization, Andrew Jackson takes Spanish-held and British-occupied Pensacola, Florida, in pursuit of Creek warriors. ","James Madison"
"1814/12/15","","Day","12/15/1814: Twenty-two delegates at the Hartford Convention is…","Twenty-two delegates at the Hartford Convention issue a report condemning the federal government for failing to defend New England. The report recommends that states negotiate arrangements with the federal government for their defense, and proposes constitutional amendments to protect the region's increasingly minority status in the Union. Following news of Jackson's victory at New Orleans, the U.S. public condemns the Hartford Convention as anti-American. The Federalist Party suffers as a result. ","James Madison"
"1814/12/24","","Day","12/24/1814: In Europe, the United States and Britain sign the …","In Europe, the United States and Britain sign the Treaty of Ghent. News of the Treaty will reach the United States in February 1815. ","James Madison"
"1815/01/07","","Day","01/07/1815: The House of Representatives passes an amended ban…","The House of Representatives passes an amended bank bill as a compromise between Federalists and anti-bank Republicans. The bill is nevertheless unsatisfactory to Madison and Secretary of the Treasury Dallas. Madison vetoes the bank bill on January 30. ","James Madison"
"1815/01/08","","Day","01/08/1815: Jackson, leading 4,000 militiamen, citizens, and r…","Jackson, leading 4,000 militiamen, citizens, and regular soldiers, wins a resounding victory over 6,000 British forces in the Battle of New Orleans. Many of Jackson's troops are volunteers, among them free blacks and slaves. There are just a dozen American casualties to 2,000 British casualties. Jackson's victory, along with his success against the Creeks, makes him a national hero. ","James Madison"
"1815/01/27","","Day","01/27/1815: Madison signs a bill allowing the President to cal…","Madison signs a bill allowing the President to call up 40,000 state troops. Congress has limited the bill, however, by authorizing troops to serve only in their home states with the consent of state governors. ","James Madison"
"1815/02/13","1815/02/14","Day","02/13/1815: News arrives of the December 1814 Treaty of Ghent …","News arrives of the December 1814 Treaty of Ghent that ends the War of 1812. On February 15, Congress appropriates $500,000 for the reconstruction of federal buildings. The Senate ratifies the Treaty of Ghent on February 16. ","James Madison"
"1815/05/10","","Day","05/10/1815: With Madison having secured a declaration of war o…","With Madison having secured a declaration of war on Algiers, Captain Stephen Decatur leads a flotilla from New York against the Mediterranean pirates, who attack American ships during the War of 1812. Algiers surrenders on June 30. ","James Madison"
"1815/06/01","","Month","06/1815: Gallatin negotiates a commercial convention with B…","Gallatin negotiates a commercial convention with Britain, further signifying the potential for the United States to play an important role in international trade and industrialization. ","James Madison"
"1815/12/01","","Month","12/1815: Madison presents his seventh annual message to Con…","Madison presents his seventh annual message to Congress, advocating military streamlining, a new national bank, protective tariffs to promote industry, and internal improvements. ","James Madison"
"1816/04/10","","Day","04/10/1816: Madison signs a bill re-chartering a new national …","Madison signs a bill re-chartering a new national bank in Philadelphia. The charter is set for a twenty-one year term. ","James Madison"
"1816/04/19","","Day","04/19/1816: Madison signs a bill admitting Indiana to statehoo…","Madison signs a bill admitting Indiana to statehood. ","James Madison"
"1816/11/01","1816/12/28","Month","11/1816: Secretary of State James Monroe is elected Preside…","Secretary of State James Monroe is elected President, easily defeating Federalist Rufus King of New York. Monroe receives 183 electoral votes to King's 34. ","James Madison"
"1816/12/03","","Day","12/03/1816: Madison delivers his eighth annual address to Cong…","Madison delivers his eighth annual address to Congress, calling for vigilance in foreign affairs, internal improvements, and the restructuring of the judiciary and executive offices. ","James Madison"
"1817/03/03","","Day","03/03/1817: Madison vetoes Henry Clay's “Bonus Bill” for inter…","Madison vetoes Henry Clay's “Bonus Bill” for internal improvements. ","James Madison"
"1817/03/04","","Day","03/04/1817: Republican-Democrat James Monroe is inaugurated as…","Republican-Democrat James Monroe is inaugurated as the fifth President of the United States. ","James Madison"
