"1931-06-20 12:00 PM","","No","Day","06/20/1931: In an effort to ease the worldwide depression, Hoo…","In an effort to ease the worldwide depression, Hoover proposes a one-year moratorium on debt payments owed America in return for Europe returning the favor on U.S. debts. Passed by Congress in December, the policy does little to ameliorate the economic crisis. ","Herbert Hoover"
"1931-09-18 12:00 PM","","No","Day","09/18/1931: The Japanese military stages an incident in the Ma…","The Japanese military stages an incident in the Manchurian town of Mukden, creating a pretext for the Japanese invasion of the region. The action is in direct violation of the Kellogg-Briand Pact signed in 1928. ","Herbert Hoover"
"1931-09-21 12:00 PM","","No","Day","09/21/1931: Britain goes off the gold standard in an effort to…","Britain goes off the gold standard in an effort to solve the continuing economic crisis. Americans, fearing that the United States will soon do the same, begin to withdraw their money from banks and hoard gold. Over the next month, 827 more banks will close. ","Herbert Hoover"
"1931-10-17 12:00 PM","","No","Day","10/17/1931: The notorious gangster Al Capone is convicted of i…","The notorious gangster Al Capone is convicted of income tax evasion and sentenced to 11 years in prison and a $50,000 fine. For most of the 1920s, Capone ruled the Chicago underworld, taking in $105 million in 1927 alone, primarily from the lucrative and illegal business of bootlegging. He would be released in 1939, mortally ill from syphilis. ","Herbert Hoover"
"1931-12-07 12:00 PM","","No","Day","12/07/1931: In response to the Great Depression, hundreds of “…","In response to the Great Depression, hundreds of “hunger marchers” descend on the nation's capitol.  They are turned away at the White House, however, unsuccessful in their attempt to present a petition to Hoover asking for jobs. ","Herbert Hoover"
"1931-12-09 12:00 PM","","No","Day","12/09/1931: After more than a decade of military dictatorship,…","After more than a decade of military dictatorship, Spain adopts a Republican constitution, abolishing its monarchy. King Alfonso XIII had used the military to remain in power, but the international depression produced mutinies within the army and he had been forced to flee the country that April. ","Herbert Hoover"
"1932-01-07 12:00 PM","","No","Day","01/07/1932: Secretary of State Stimson delivers a diplomatic n…","Secretary of State Stimson delivers a diplomatic note to Japan, condemning its actions in Manchuria. The “Stimson Doctrine” indicates America's refusal to recognize territory seized by force of arms. ","Herbert Hoover"
"1932-01-22 12:00 PM","","No","Day","01/22/1932: Hoover establishes the Reconstruction Finance Corp…","Hoover establishes the Reconstruction Finance Corporation, an agency designed to lend money to banks, insurance companies, and other institutions to stimulate the economy. It will have $2 billion at its disposal. ","Herbert Hoover"
"1932-03-01 12:00 PM","","No","Day","03/01/1932: In one of the most publicized crimes of the centur…","In one of the most publicized crimes of the century, the twenty-month-old son of Charles Lindbergh is kidnapped. After paying a $50,000 ransom, the boy is found dead on May 12. The public outcry against the crime will help to make kidnapping a federal crime punishable by death. ","Herbert Hoover"
"1932-05-20 12:00 PM","","No","Day","05/20/1932: Amelia Earhart becomes the first woman to complete…","Amelia Earhart becomes the first woman to complete a solo flight across the Atlantic Ocean. ","Herbert Hoover"
"1932-05-29 12:00 PM","","No","Day","05/29/1932: The first of nearly 20,000 veterans arrive in Wash…","The first of nearly 20,000 veterans arrive in Washington, D.C., setting up camp in open or unused buildings near the capitol. They hope to pressure Congress into granting them the full value of their bonus certificates, which were not to mature until 1944. The “Bonus Army” fails in its objective, however, as they are eventually forced out of the city by U.S. Army troops in late July. ","Herbert Hoover"
"1932-07-02 12:00 PM","","No","Day","07/02/1932: In his acceptance speech for the Democratic presid…","In his acceptance speech for the Democratic presidential nomination, Franklin Delano Roosevelt pledges “a new deal for the American people,” marking his first public use of that term. ","Herbert Hoover"
"1932-11-08 12:00 PM","","No","Day","11/08/1932: Franklin D. Roosevelt wins the presidential electi…","Franklin D. Roosevelt wins the presidential election over Hoover in dramatic fashion. Roosevelt wins 472 electoral votes (22.8 million popular) to Hoover's 59 (15.8 million popular). The election illustrates the widespread public opinion that Hoover is largely to blame for the continuing economic crisis. By the end of the year, 13 million Americans are unemployed, total wages are 60 percent less than they were in 1929, and business losses are estimated to be as much as $6 billion. ","Herbert Hoover"
