
"2001/09/20","","Day","President Bush appears before a joint session of Congress to outline the administration&rsquo;s plans to defeat world terrorism, singling out Osama bin Laden and his al-Qaeda organization as the primary targets of such a policy. He states that every nation must take sides in the international conflict against worldwide terrorist networks; he also warns Americans to prepare for a protracted campaign against terrorism. The President then appoints Pennsylvania governor Tom Ridge to the new cabinet-level post of director of the Office of Homeland Security. Governor Ridge will coordinate the efforts of more than forty federal agencies to secure the United States against future terrorist attacks.","George W. Bush"
"2001/10/07","","Day","Speaking from the Treaty Room of the White House, President Bush announces the commencement of military action in Afghanistan, an operation code-named &ldquo;Enduring Freedom.&rdquo;","George W. Bush"
"2001/10/17","","Day","The Capital shuts down amidst an Anthrax scare. Persons in Florida and New York have already tested positive for the frequently fatal bacteria. Bush calls for $1.5 billion to fight bioterrorism.","George W. Bush"
"2001/12/02","","Day","The Enron Corporation files for Chapter Eleven bankruptcy protection, the largest bankruptcy case in American history. The beleaguered company, once the world&rsquo;s premier energy trading and services firm, files for court protection after watching its stock price plummet as a result of accounting issues relating to its operations. Earlier in the year, discoveries reveal that Enron&rsquo;s chief financial officer engaged in partnerships which allowed the company to hide half a billion dollars worth of debt. The Bush administration has ties to key Enron executives, including CEO Kenneth Lay, but denies any involvement in the scandal.","George W. Bush"
"2001/12/13","","Day","After conferring with the National Security Council, President Bush notifies Russia of his intention to withdraw from the 1972 Anti-Ballistic Missile Treaty. Meetings with Russian president Vladimir Putin fail to establish an agreement between the two nations. In June 2002, the United States officially withdraws from the Treaty, allowing it to conduct anti-missile defense tests.","George W. Bush"
"2002/01/08","","Day","President Bush signs a landmark education reform bill into law. Known as the No Child Left Behind Act, it offers local authorities greater flexibility in spending federal dollars, but requires standardized math and reading tests.","George W. Bush"
"2002/01/29","","Day","In his State of the Union address, President Bush warns that the war against terrorism is only beginning. Specifically citing North Korea, Iran, and Iraq, Bush speaks of &ldquo;an axis of evil&rdquo; threatening world peace. ","George W. Bush"
"2002/04/04","","Day","Secretary of State Colin Powell travels to the Middle East for talks with Israel and Palestinian leader Yasser Arafat.","George W. Bush"
"2002/03/22","","Day","Bush renews his call on Palestinian leader Yasser Arafat to end attacks on Israel, indicating that a meeting with Vice President Dick Cheney could still take place if Arafat yielded to American demands. Cheney, on a trip to the Middle East, refuses to meet with Arafat in the current environment. Meanwhile, Arafat remains penned in Ramallah by Israeli threats since December. On March 29, Israeli troops will take over most of his headquarters.","George W. Bush"
"2002/05/12","","Day","Former President Jimmy Carter travels to Cuba for a tour and visit with Cuban President Fidel Castro. His arrival marks the first trip by an American President in forty years. On May 20, President Bush announces that the forty-year-old trade embargo against Cuba will continue until conditions, including free and fair elections, are met.","George W. Bush"
"2002/05/16","","Day","Congress presses the Bush administration for further information about warnings of the September 11, 2001, attacks. National Security Advisor Condoleezza Rice holds a briefing, maintaining, &ldquo;I don&rsquo;t think that anybody could have predicted that these people would take an airplane and slam it into the World Trade Center, take another one and slam it into the Pentagon.&rdquo; She insists that there was no lapse in intelligence.","George W. Bush"
"2002/05/24","","Day","At the Kremlin, President Bush and Russian president Vladimir Putin sign a nuclear arms treaty, vowing to reduce their nations&rsquo; arsenals by two-thirds over the next ten years.","George W. Bush"
"2002/06/06","","Day","In a televised address to the nation, President Bush announces broad changes to security departments in charge of protecting the nation from terrorism. The Office of Homeland Security will now coordinate a wide range of functions and oversee more than 100 organizations. The announcement follows criticism of the FBI and CIA for failing to prevent the September 11 attacks.","George W. Bush"
"2002/06/24","","Day","President Bush calls for the Palestinian people to replace Yasser Arafat, head of the Palestinian Authority and leader of the Palestinian cause for more than thirty years. Bush states that &ldquo;when the Palestinians have new leaders, institutions and security arrangements, the U.S. will support the creation of a Palestinian state.&rdquo;","George W. Bush"
"2002/07/08","","Day","Following the Enron and WorldCom scandals, in which both companies claimed profits which turned out to be highly inflated, President Bush calls for new laws on corporate abuse. On July 10, the Dow Jones index drops below 9,000, its largest one-day loss since September 2001.","George W. Bush"
"2002/09/04","","Day","Seeking support for action against Iraq, President Bush addresses Congress, identifying Iraqi strongman Saddam Hussein as &ldquo;a serious threat.&rdquo; Bush mentions the concept of a regime change and announces the visit of British Prime Minister Tony Blair in the days to come. House Majority Whip Tom DeLay (R-TX) calls action in Iraq &ldquo;inevitable.&rdquo;","George W. Bush"
"2002/09/12","","Day","President Bush addresses the United Nations&rsquo; Security Council, making his case for military action to enforce UN resolutions in Iraq. Additionally, he warns that the United States will move alone if the Council does not act. In the coming days, Bush and Secretary of State Colin Powell will continue to press the Security Council for a resolution against Iraq. France, Germany, and Russia, all permanent members of the Security Council, express severe reservations.","George W. Bush"
"2002/10/10","","Day","A bipartisan Senate vote of 77-23 gives authorization to Bush to use force against Iraq. The Senate vote follows a similar vote of 296-133 in the House in support of the bill.","George W. Bush"
"2002/11/05","","Day","In a sweeping mid-term election victory, Republicans gain control of the Senate and maintain their edge in the House.","George W. Bush"
"2002/12/20","","Day","Following a United Nations report issued by arms inspectors indicating that Iraq remained in violation of Security Council Resolution 1441, Bush speaks out again against Iraq. Inspections in Iraq continue.","George W. Bush"
"2003/01/07","","Day","Bush reveals a tax-cut plan of $674 billion over ten years. He suggests that the plan will stimulate the U.S. economy, end the recession, and create jobs. Democrats dismiss the plan as financially irresponsible and favorable to the rich.","George W. Bush"
"2003/02/01","","Day","The seven-member crew of the shuttle Columbia dies in an explosion in space. Debris falls in Texas.","George W. Bush"
"2003/02/12","","Day","CIA director George Tenet announces that North Korea possesses a nuclear ballistic missile capable of hitting the United States. In the following weeks, reports emerge which suggest that North Korea will soon possess the ability to create a nuclear arsenal.","George W. Bush"
"2003/03/16","","Day","After months of debate in the United Nations Security Council, President Bush announces the U.S. intention to move against Iraq with its coalition of allies. Bush issues an ultimatum for military action, giving Iraqi leader Saddam Hussein and his sons forty-eight hours to leave Iraq.","George W. Bush"
"2003/03/19","","Day","The 8:00 p.m. deadline for Hussein to leave Iraq passes. At 10:15 p.m., Bush addresses the nation and informs the American people that the United States is at war with Iraq.","George W. Bush"
"2003/03/25","","Day","Citing costs of the Iraq War, the Senate approves, by a vote of 51-48, the reduction of Bush&rsquo;s tax cut plan to $350 million, less than half of the original amount.","George W. Bush"
"2003/04/10","","Day","President Bush and British Prime Minister Tony Blair air a joint address on Iraqi television that describes the goals of coalition forces and reassures the Iraqi people that they will be able to live their lives in peace and security in a post-Saddam era.","George W. Bush"
"2003/05/01","","Day","In a nationally televised address aboard the aircraft carrier <em>USS Abraham Lincoln</em>, Bush stands in front of a &ldquo;Mission Accomplished&rdquo; banner and declares that major combat operations in Iraq are over. He links the Iraq War to the War on Terror and vows to continue searching for banned weapons in Iraq.","George W. Bush"
"2003/05/22","","Day","The UN Security Council votes to lift sanctions on Iraq imposed since the 1991 Gulf War. The resolution gives the United States and United Kingdom control of Iraq until it establishes a legitimate government and authority to use Iraqi oil revenues for humanitarian aid and reconstruction.","George W. Bush"
"2003/05/28","","Day","Bush signs into law his $350 billion tax-cut package, the third-largest in history, in an effort to strengthen the U.S. economy and reverse a trend of increasing unemployment. Congressional Democrats who opposed the bill argued it is skewed towards the wealthy.","George W. Bush"
"2003/06/04","","Day","Bush meets with Israeli Prime Minister Ariel Sharon and Palestinian Prime Minister Mahmoud Abbas in Aqaba, Jordan, to discuss implementation of a &ldquo;road-map&rdquo; for peace.","George W. Bush"
"2003/06/17","","Day","President Bush issues comprehensive guidelines forbidding federal law enforcement agencies from considering race or ethnicity in routine patrol duties. Although more extensive than previous federal law, the guidelines provided clear exceptions for matters of national security and counterterrorism operations.","George W. Bush"
"2003/07/11","","Day","CIA Director George Tenet accepts full responsibility for the statement in Bush&rsquo;s 2003 State of the Union Address regarding Iraq&rsquo;s alleged effort to obtain uranium from Africa, saying its inclusion should not have been approved by the CIA because the intelligence was unsubstantiated and the claim had been discredited.","George W. Bush"
"2003/07/22","","Day","U.S. forces kill Saddam Hussein&rsquo;s two sons Uday and Qusay in Mosul, Iraq. Officials hope that anti-U.S. attacks in Iraq will decrease as a result. Saddam Hussein&rsquo;s whereabouts are unknown.","George W. Bush"
"2003/07/24","","Day","The joint Congressional Committee on Intelligence releases an 800-page document on the findings of its inquiry into intelligence failures leading up to the terrorist attacks of September 11, which concludes that intelligence agencies failed to respond to alerts about potential targets and methods. The report faults the NSA, CIA, and the FBI for a breakdown in communications and advocates the creation of a cabinet-level &ldquo;intelligence czar&rdquo; to remove obstacles between agencies.","George W. Bush"
"2003/09/30","","Day","The Justice Department announces a full criminal investigation into allegations that Bush administration officials had leaked the name of a covert CIA operative to the media in July. Bush urges full cooperation with the probe.","George W. Bush"
"2003/10/02","","Day","Chief U.S. Weapons Inspector David Kay reports that his 1,400 member team, the Iraq Survey Group, failed to find any biological, chemical, or nuclear weapons in Iraq. Kay acknowledged that they did find evidence that Iraq sought the capacity to create those weapons in the future. Bush used these findings as validation of his prewar claims that Iraq posed a significant security threat to the United States.","George W. Bush"
"2003/11/05","","Day","Bush signs into law a ban on late-term abortion, the first law to ban an abortion procedure since the Supreme Court&rsquo;s 1973 decision in <em>Roe v. Wade</em>. The Supreme Court later upholds the ban.","George W. Bush"
"2003/12/08","","Day","Bush signs a landmark bill overhauling Medicare that includes the program&rsquo;s first prescription drug benefits to begin in 2006 and creates incentives for private insurance companies to cover Medicare subscribers.","George W. Bush"
"2003/12/18","","Day","Iran signs an agreement to grant unrestricted access to UN-IAEA weapons inspectors.","George W. Bush"
"2004/01/20","","Day","Bush gives his fourth State of the Union Address, laying out a broad domestic and foreign policy agenda while stressing issues of national security.","George W. Bush"
"2004/03/08","","Day","The Iraqi Governing Council signs an interim constitution to provide a framework for establishment of a transitional government.","George W. Bush"
"2004/04/04","","Day","U.S. forces in Iraq confront a violent uprising beginning with Shiite Muslims in Baghdad and spreading to Sunni guerrillas in Fallujah, leading to the heaviest fighting since the invasion began in March of 2003.","George W. Bush"
"2004/04/28","","Day","CBS broadcasts photographs of U.S. Army abuse of Iraqi prisoners in Abu Ghraib prison, a facility on the outskirts of Baghdad. Bush and other senior administration officials voice deep disapproval over these abuses.","George W. Bush"
"2004/05/17","","Day","Massachusetts becomes the first state to offer marriage licenses to same sex couples. Bush reiterates to Congress his call for a constitutional amendment banning same sex marriage.","George W. Bush"
"2004/06/03","","Day","Bush announces he has accepted the resignation of CIA Director George Tenet, widely blamed for intelligence failures in the months leading up to September 11.","George W. Bush"
"2004/06/08","","Day","Attorney General John Ashcroft appears before the Senate Judiciary Committee to answer questions regarding two leaked government memoranda that contained legal arguments for circumventing U.S. and international bans on torture, specifically for the questioning of terrorist suspects.","George W. Bush"
"2004/06/28","","Day","The U.S.-led Coalition for Provisional Authority formerly ends foreign occupation of Iraq, granting the provisional government sovereignty. Still, 130,000 troops remain in Iraq.","George W. Bush"
"2004/09/02","","Day","President Bush and Vice President Cheney are renominated as the Republican candidates at the GOP convention in New York City.","George W. Bush"
"2004/09/30","","Day","Bush and Democratic nominee, Senator John Kerry, have their first of three presidential debates, this one focused on national security issues and foreign policy. The Bush administration&rsquo;s handling of the Iraq War is the main focus.","George W. Bush"
"2004/10/08","","Day","Bush and Kerry have their second debate in a town-hall format in St. Louis, Missouri.","George W. Bush"
"2004/10/13","","Day","Polls show the two candidates in a dead heat as Bush and Kerry meet for their third and final presidential debate on domestic policy.","George W. Bush"
"2004/10/29","","Day","Qatar-based television channel Al-Jazeera airs excerpts from a videotape of Osama bin-Laden, leader of the terrorist network al-Qaeda, who addresses the American people. Many view this tape as an attempt by al-Qaeda to influence the U.S. presidential election.","George W. Bush"
"2004/11/03","","Day","Bush wins a second term with 51 percent of the popular vote and 274 electoral votes to John Kerry&rsquo;s 252. The Republican Party builds slightly on its majority in the House and Senate.","George W. Bush"
"2004/11/08","","Day","U.S. troops launch an assault to retake the rebel-controlled city of Fallujah in the largest military operation since the initial invasion in March of 2003.","George W. Bush"
"2004/11/15","","Day","Retired Army general and Secretary of State Colin Powell resigns. Bush appoints former National Security Advisor Condoleezza Rice to the position.","George W. Bush"
"2005/01/20","","Day","President Bush is sworn in for the second term of his presidency. ","George W. Bush"
"2005/02/02","","Day","In his State of the Union, President Bush calls for an historic restructuring of Social Security, allowing workers to use their payroll taxes to invest in the stock market. However, he is unable to move the policy through Congress. ","George W. Bush"
"2005/02/17","","Day","Bush names former U.S. Ambassador to Iraq John Negroponte Director of National Intelligence, a newly created position of &ldquo;intelligence czar&rdquo; created in the wake of Congressional investigations into intelligence failures leading up to September 11.","George W. Bush"
"2005/02/20","2005/02/24","Day","Bush travels to Europe to meet with French President Jacques Chirac, German Chancellor Gerhard Schroeder, and Russian President Vladimir Putin to smooth diplomatic relations after the U.S.-led invasion of Iraq.","George W. Bush"
"2005/03/31","","Day","Terri Schiavo, a Florida woman long-suffering from brain damage, dies following the removal of her feeding tube. Schiavo had been the focus of legal controversy between the wishes of her parents and those of her husband. Ten days earlier, President Bush had signed a law permitting Schiavo&rsquo;s parents to challenge the removal of her feeding tube in federal court.","George W. Bush"
"2005/06/05","","Day","Iraqi government announces that a war crimes trial for Saddam Hussein is likely to begin within the next two months and prosecutors would seek the death penalty.","George W. Bush"
"2005/06/10","","Day","South Korean President Roh Moo Hyun meets with Bush to discuss efforts to persuade North Korea to join the six-party talks intended to end North Korea&rsquo;s pursuit of nuclear weapons.","George W. Bush"
"2005/06/21","","Day","Vietnamese Premier Phan Van Khai meets with Bush to discuss human rights and treatment of ethnic and religious minorities in Vietnam. This marks the first visit by a Vietnamese Premier to the United States since the country reunited under Communist rule in 1975.","George W. Bush"
"2005/06/28","","Day","The Senate easily passes an omnibus energy bill aimed at supporting the traditional energy industries of oil and natural gas, but also provide tax incentives for the use of alternative energy sources such as solar and wind power.","George W. Bush"
"2005/07/26","","Day","The space shuttle Discovery takes off from the Kennedy Space Center on a mission to deliver repairs to the International Space Station. This is the first U.S. space mission since the failed return of the Columbia in 2003.","George W. Bush"
"2005/08/28","","Day","Hurricane Katrina strikes the southern coast of the United States with devastating effects. The storm breaches the levee system in New Orleans, causing massive flooding and destruction of property. The Bush administration is harshly criticized for an inadequate response by the federal government to the storm&rsquo;s destruction. ","George W. Bush"
"2005/09/29","","Day","John G. Roberts is confirmed as Chief Justice of the U.S. Supreme Court. Roberts replaces William Rehnquist, who died in office, and is President Bush&rsquo;s first nominee to the Court. ","George W. Bush"
"2006/01/26","","Day","The Senate Judiciary Committee approves President Bush&rsquo;s nomination of Samuel A. Alito, Jr., to the U.S. Supreme Court by a vote of 10-8. Previously, concerns were voiced over the disruption of the court&rsquo;s ideological balance that would result from Alito&rsquo;s replacement of moderate Sandra Day O&rsquo;Connor.","George W. Bush"
"2006/03/21","","Day","In a White House news conference, President Bush admits for the first time that the complete removal of U.S. troops from Iraq during the remainder of his term is improbable. He continues to assert the fact that progress is being made in the establishment of Iraqi democracy. ","George W. Bush"
"2006/05/03","","Day","After several cases of avian influenza are reported in Central and Southeast Asia, the Bush administration proposes a plan to minimize losses in the case of a deadly pandemic. The plan includes coordination with the World Health Organization, reorganization of international travel, and the authorization of military assistance in the case of public unrest. ","George W. Bush"
"2006/05/04","","Day","The U.S. District Court in Alexandria, Virginia, sentences Zacarias Moussaoui to life in prison without parole for his role in the September 11, 2001, terrorist attacks. Moussaoui was the first person to stand trial for the attacks. ","George W. Bush"
"2006/06/07","","Day","The Senate votes 49-48 to conclude debate on a constitutional amendment banning same sex marriages in the United States, thereby preventing a vote on the actual passage of the amendment. President Bush had previously expressed support of the proposed amendment.","George W. Bush"
"2006/07/19","","Day","President Bush vetoes a bill to lift constraints on federal funding of embryonic stem cell research, and subsequently, the House unsuccessfully attempts to override the veto. This is the first veto Bush issues during his administration.","George W. Bush"
"2006/10/26","","Day","President Bush signs a bill providing for the construction of a 700-mile fence along the United States-Mexico border, in an effort to increase border security and stem illegal immigration.","George W. Bush"
"2006/11/07","","Day","Democrats recapture control of the U.S. House and Senate in the midterm elections. ","George W. Bush"
"2006/12/30","","Day","Former Iraqi President Saddam Hussein is hanged in Baghdad, Iraq, after being convicted of crimes against humanity dating back to 1982.","George W. Bush"
"2007/01/04","","Day","Nancy Pelosi, a Democrat from California, takes office as the first female Speaker of the House. Democrats assume control of both the House of Representatives and the Senate.","George W. Bush"
"2007/01/08","","Day","The U.S. Air Force launches an air attack on Islamist militias and suspected al-Qaeda operatives in Somalia.","George W. Bush"
"2007/01/11","","Day","Bush announces what would be termed a &ldquo;troop surge&rdquo; in Iraq in an attempt to increase security in the capital of Baghdad and smother insurgency centers throughout the country.","George W. Bush"
"2007/02/10","","Day","General David Petraeus takes over command of the multinational forces in Iraq to oversee the surge.","George W. Bush"
"2007/03/06","","Day","Scooter Libby, Vice President Cheney&rsquo;s chief of staff, is convicted of perjury and obstruction of justice in the case of CIA operative, Valerie Plame Wilson, whose covert identity was exposed. President Bush later commutes Libby&rsquo;s sentence.","George W. Bush"
"2007/04/16","","Day","Seung-Hui Cho kills himself and 32 fellow students at Virginia Tech in the deadliest campus gun rampage in U.S. history. President Bush and the First Lady attend the memorial. ","George W. Bush"
"2007/05/01","","Day","Bush vetoes a war spending bill passed by Congress, which set a timetable for troop withdrawal from Iraq. Within days Bush reaches a record low approval rating.","George W. Bush"
"2007/06/29","","Day","The Supreme Court reverses an April decision and agrees to hear appeals from Guantanamo Bay detainees who have not had access to the federal courts.","George W. Bush"
"2007/07/26","","Day","Congress passes the Antiterrorism Bill, which will allow for the screening of air and sea cargo and will give more money in government antiterrorism grants to states with the greatest risk for terrorist attacks.","George W. Bush"
"2007/09/17","","Day","President Bush names Michael Mukasey as Attorney General after Alberto Gonzalez announces his resignation.","George W. Bush"
"2007/10/09","","Day","The Dow Jones industrial average closes at 14,164, its all-time high. Soon after, it begins a steep decline.","George W. Bush"
"2007/11/27","","Day","President Bush hosts a Middle East Peace Conference in Annapolis, Maryland, with Prime Minister Ehud Olmert of Israel and Palestinian president Mahmoud Abbas.","George W. Bush"
"2007/12/19","","Day","Congress passes new energy legislation to increase automobile fuel efficiency standards and mandates increases in biofuel production. The bill passes the House and Senate, and President Bush signs it into law. ","George W. Bush"
"2008/01/18","","Day","President Bush proposes a $145 billion stimulus package in response to a housing crisis and rapidly increasing oil prices. The package gives individuals several hundred dollars to facilitate spending, as well as rebates for children and tax deductions for businesses in order to jump-start the slowing economy.","George W. Bush"
"2008/01/31","","Day","U.S. missile strikes in Pakistan kill a top al-Qaeda leader, Abu Laith al-Libi, who trained terror operatives in the region.","George W. Bush"
"2008/02/01","","Day","The Bureau of Labor Statistics reports that the U.S. economy lost more than 15,000 jobs during the previous month. Such an elimination of jobs from the economy had not occurred for more than four years. ","George W. Bush"
"2008/02/07","","Day","The Senate passes a $170-billion stimulus package to give many Americans tax rebates as large as $600 or more, and to implement tax breaks for certain businesses in an effort to head-off impending economic slowdown.","George W. Bush"
"2008/02/11","","Day","Six detainees at Guantanamo Bay who were thought to have had roles in orchestrating the September 11 terrorist attacks are charged with conspiracy, murder in violation of the law of war, terrorism, and other charges. All six face the death penalty in military tribunals. ","George W. Bush"
"2008/03/23","","Day","After a roadside bomb exploded in Baghdad, the U.S. death toll for the war in Iraq reached 4,000.","George W. Bush"
"2008/05/09","","Day","The State Department renews a deal with Blackwater Worldwide, the private defense contractor whose guards killed 17 civilians in 2007, to provide defense for U.S. diplomats in the Middle East.","George W. Bush"
"2008/05/22","","Day","The House and Senate override President Bush&rsquo;s veto of the Farm Bill, a $307 billion bill which will provide subsidies to farmers. More than $10 billion of the funds will go to expanding nutritional programs such as food stamps. Bush originally vetoed the bill, which he felt to be excessive.","George W. Bush"
"2008/06/03","","Day","Democratic candidate Barack Obama secures the party&rsquo;s nomination for the presidency.","George W. Bush"
"2008/06/05","","Day","The Senate Select Committee on Intelligence finds, after a five-year study, that President Bush and other officials greatly exaggerated the evidence showing that Saddam Hussein held weapons of mass destruction.","George W. Bush"
"2008/06/30","","Day","In a new report issued on the situation in Iraq, the U.S. Army admits that while it was able to adequately topple Hussein&rsquo;s regime, it did not have the capability to rebuild Iraq into a fully-functioning new country.","George W. Bush"
"2008/09/01","","Day","U.S. forces hand over control of Anbar Province to the Iraqi military and police, who will now be responsible for maintaining order there. ","George W. Bush"
"2008/09/07","","Day","The U.S. government places Fannie Mae and Freddie Mac under its control to prevent the institutions from going under and endangering more than half of the country&rsquo;s mortgages.","George W. Bush"
"2008/10/01","","Day","Senate approves an end to the long-standing ban on trading nuclear fuels with India, who will be able to purchase fuel on the market as long as it is for civilian purposes.","George W. Bush"
"2008/10/03","","Day","At the onset of financial crisis, President Bush signs a $700 billion bailout plan for failing bank assets, the largest in U.S. history.","George W. Bush"
"2008/10/30","","Day","U.S. gross domestic product drops by 0.3 percent, the first time GDP has shrunk in 17 years.","George W. Bush"
"2008/10/31","","Day","General David Petraeus takes over as Head of Central Command, overseeing all U.S. military operations in Iraq, Afghanistan, Pakistan, Syria, and Iran.","George W. Bush"
"2008/11/04","","Day","Barack Obama is elected the next President of the United States in an historic election in which Democrats win in several traditionally Republican states and pick up seats in the House and Senate. Obama is the first African American elected President.","George W. Bush"
"2008/11/25","","Day","The Treasury Department and the Federal Reserve agree to provide another $800 billion in lending programs to buy debt insured by Fannie Mae and Freddie Mac and to provide more small loans to consumers.","George W. Bush"
"2008/12/16","","Day","Federal Reserve cuts interest rates to an all-time low of zero percent, down from 1 percent and 0.25 percent earlier in the year as part of a plan to stimulate the economy.","George W. Bush"
"2008/12/19","","Day","President Bush issues a $17.4-billion auto bailout to General Motors and Chrysler to keep the two American automotive giants from going bankrupt.  ","George W. Bush"
"2009/01/20","","Day","Barack Obama is inaugurated the 44th President of the United States. President Bush leaves Washington, D.C., and settles in Dallas, Texas. ","George W. Bush"
