
"1996/04/10","","Day","President Clinton vetoes a bill that would have outlawed certain types of late-term abortions, namely the partial birth abortion. Clinton emerges during his presidency as a strong advocate of the “right to choose,” often stating his wish that abortions in the United States become “safe, legal, and rare.” ","Bill Clinton"
"1996/04/29","","Day","Vice President Al Gore attends a Democratic National Committee fundraising event at a Buddhist temple in Los Angeles. Gore and the DNC raise more than $60,000, but so through questionable interpretations of several campaign finance laws. The Clinton administration comes under increasing criticism in its second term for these alleged violations. ","Bill Clinton"
"1996/05/15","","Day","President Clinton announces that American troops will likely remain in Bosnia as the major component of an international peacekeeping force for an additional eighteen months.  ","Bill Clinton"
"1996/05/28","","Day","In the first trial to result from the Whitewater investigation, Jim and Susan McDougal, and Arkansas Governor Jim Guy Tucker--Clinton's friends and former business partners in the Whitewater affair--are convicted of fraud. ","Bill Clinton"
"1996/08/21","","Day","President Clinton signs a health care reform bill that he expects to expand coverage for many Americans. The measure specifically allows workers who change or lose their jobs to keep their health insurance coverage. ","Bill Clinton"
"1996/08/22","","Day","President Clinton signs a welfare reform bill that radically restructures the American welfare system. The provisions of the new law limit recipients of welfare benefits and enact a “welfare to work” initiative. ","Bill Clinton"
"1996/09/03","","Day","President Clinton orders a cruise missile strike against Iraq after Saddam Hussein leads a siege against the Kurdish city of Irbil in northern Iraq. ","Bill Clinton"
"1996/09/24","","Day","An overwhelming majority of United Nations members, including the United States, agree to a treaty banning all nuclear weapons testing. ","Bill Clinton"
"1996/11/05","","Day","President Clinton, with 49 percent of the vote, defeats Senator Bob Dole (R-KS), with 41 percent of the vote, for the presidency. Clinton becomes the first Democratic President since Franklin Roosevelt to win reelection to a second term. ","Bill Clinton"
"1996/12/05","","Day","President Clinton selects Madeline Albright, the American ambassador to the United Nations, to serve as his secretary of state. After winning Senate confirmation, Albright is sworn in on January 23, 1997, becoming the first women to hold the position. ","Bill Clinton"
"1997/03/11","","Day","The Senate votes 99-0 to approve an investigation into the “improper” and “illegal” fund-raising tactics of both the White House and members of Congress. Allegations by Republicans and some Democrats of illegal fund raising by the Clinton White House spur the investigation. ","Bill Clinton"
"1997/03/21","","Day","President Clinton and President Yeltsin of Russia meet at Helsinki, Finland, and agree to begin negotiations on another nuclear arms reduction treaty (START III) as soon as both nations ratify START II. The United States Senate had ratified START II in January 1996. ","Bill Clinton"
"1997/04/24","","Day","The Senate ratifies the Chemical Weapons Convention, making illegal the production, acquisition, stockpiling, or use of chemical weapons. ","Bill Clinton"
"1997/05/02","","Day","The Clinton administration and Republican congressional leaders agree in principle to a five-year budget plan to eliminate the budget deficit.  That goal would be accomplished, largely due to the strong economy of recent years.  ","Bill Clinton"
"1997/05/27","","Day","In a decision affecting both the scope of presidential power and the immediate future of the Clinton presidency, the Supreme Court rules that Paula Jones can pursue her sexual harassment lawsuit against President Clinton, even while he is in office. ","Bill Clinton"
"1997/08/05","","Day","President Clinton signs legislation providing for a balanced budget by 2002, ending years of partisan wrangling between Clinton and Republican leaders. ","Bill Clinton"
"1997/10/03","","Day","Attorney General Janet Reno, in a letter to Congress, announces that the Justice Department's investigation into allegations that the Clinton administration violated campaign finance laws, especially in its efforts to finance the 1996 presidential campaign, has uncovered no major violations.  ","Bill Clinton"
"1997/10/28","1997/10/31","Day","President Clinton welcomes President Jiang Zemin of China for a state visit. ","Bill Clinton"
"1997/10/31","","Day","President Clinton orders the United States government to contribute $3 billion to an international bail-out of Indonesia totaling over $22 billion. The Clinton administration argues that the bailout will help stabilize the shaky financial situation in Southeast Asia. ","Bill Clinton"
"1998/01/20","","Day","News breaks that President Clinton may have had a sexual relationship with a former White House intern named Monica Lewinsky. Clinton, adamantly denying the allegations, states, “I did not have sexual relations with that woman, Miss Lewinsky.” ","Bill Clinton"
"1998/03/23","1998/04/02","Day","President Clinton leaves on a six-country tour of Africa, the first for an American President since 1978. ","Bill Clinton"
"1998/04/02","","Day","A judge dismisses Paula Jones's sexual harassment lawsuit against President Clinton. ","Bill Clinton"
"1998/04/10","","Day","Catholic and Protestant leaders in Northern Ireland sign the “Good Friday Peace Accords,” a substantial agreement in the Northern Ireland peace process. President Clinton had worked very hard, with several personal appeals to leaders on both sides, to bring about the agreement. ","Bill Clinton"
"1998/08/07","","Day","Terrorists bomb American embassies in Kenya and Tanzania, killing 224 people, including 20 Americans. United States intelligence believes that Osama bin Laden, a Saudi exile and alleged terrorist leader, is behind the attacks. On August 20, the U.S. military, on orders from President Clinton, launch reprisal strikes on “terrorist related facilities” in Afghanistan, bin Laden's country of residence, and Sudan. The attacks on Sudan, however, come under particular scrutiny, as a number of international observers and members of the Sudanese government contend that the United States destroyed a civilian pharmaceutical facility, and not a chemical weapons plant, as the Clinton administration reported. ","Bill Clinton"
"1998/09/11","","Day","The Office of the Independent Counsel releases its report on the Clinton-Lewinsky affair, commonly known as the Starr Report. Two days earlier, Independent Counsel Kenneth Starr tells the House that he has uncovered information that may be grounds for impeachment. ","Bill Clinton"
"1998/10/23","","Day","After nine days of negotiations in rural Maryland, Israeli leader Benjamin Netanyahu and Palestinian leader Yasser Arafat sign the Wye River Memorandum. President Clinton mediates the negotiations, which result in an agreement highlighted by a three-stage withdrawal of Israeli troops from the West Bank. ","Bill Clinton"
"1998/12/16","","Day","President Clinton orders a three-day bombing attack against Iraq after Saddam Hussein refuses to cooperate with United Nations weapons inspectors. ","Bill Clinton"
"1998/12/19","","Day","The House of Representatives votes to impeach President Clinton on charges of perjury and obstruction of justice. ","Bill Clinton"
"1999/01/20","","Day","President Clinton delivers his State of the Union address to a joint session of Congress under remarkable circumstances: six days earlier, the Senate had convened an impeachment trial against the President. Despite the impeachment process, public opinion polls show Clinton with his highest approval ratings. ","Bill Clinton"
"1999/02/12","","Day","The Senate acquits President Clinton on both articles of impeachment, rejecting one article and splitting evenly on the second. ","Bill Clinton"
"1999/03/24","","Day","In response to Serbian aggression in Kosovo and Albania, and reports of ethnic cleansing, the United States leads NATO attacks against Serbia. On February 23, Serbian and Kosovar representatives had agreed to a plan that would have granted more autonomy to Kosovo over a three-year period. Serbia reneged on the agreement, prompting U.S. and NATO military action. ","Bill Clinton"
"1999/06/10","","Day","The NATO air campaign against Serbia ends after Serb forces agree on June 9 to withdraw from Kosovo. KFOR, an international peacekeeping force of 50,000 troops, enforces the agreement. ","Bill Clinton"
"1999/10/13","","Day","The United States Senate votes down the Comprehensive Test Ban Treaty, which would have prevented the United States from conducting underground nuclear tests. ","Bill Clinton"
"1999/11/15","","Day","The United States and China agree to a trade treaty reducing tariffs and other trade barriers. The treaty is to come into effect after China joins the World Trade Organization and Congress grants permanent normal trade relations between the two countries.    ","Bill Clinton"
"2000/02/01","","Day","The Labor Department announces that the nation's business expansion has reached eight years and eleven months, marking the longest economic expansion in American history. ","Bill Clinton"
"2000/03/08","","Day","President Clinton sends a bill to Congress asking for permanent normal trade relations with China. After securing House (May 24) and Senate (September 19) approval, Clinton signs the bill on October 10. ","Bill Clinton"
"2000/06/03","2000/06/05","Day","President Clinton holds his first summit meeting with Russian president Vladimir Putin. They reaffirm their nations' commitment to strategic arms reductions, but disagree over American plans to research and develop a missile-defense system. ","Bill Clinton"
"2000/07/11","2000/07/26","Day","President Clinton hosts Israeli leader Ehud Barak and Palestinian leader Yasser Arafat at Camp David in the hope of reaching a peace agreement. After two weeks of unsuccessful talks, the summit breaks up with no agreement. ","Bill Clinton"
"2000/08/14","","Day","President Clinton speaks at the opening day of the Democratic National Convention. Vice President Al Gore wins the Democratic nomination for President. His challenger is Republican governor George W. Bush of Texas. ","Bill Clinton"
"2000/09/20","","Day","Independent Counsel Robert Ray announces that his investigation has not discovered enough evidence to indict the Clintons for their Whitewater dealings. ","Bill Clinton"
"2000/10/07","","Day","In Serbia, President Slobodan Milosevic declares that Vojislav Kostunica is the rightful president of Serbia. The announcement comes after disputed elections, which Milosevic had tried to rig, produce massive street protests. ","Bill Clinton"
"2000/11/07","","Day","On election day, Vice President Gore and Governor Bush run so closely that no winner can be declared. Only after the Supreme Court rules on December 13 that there would be no recount of Florida's contested votes does Gore concede the election to Bush. ","Bill Clinton"
"2001/01/20","","Day","Texas governor George W. Bush is inaugurated as the forty-third President of the United States. ","Bill Clinton"
